project_id,project_name,sector,state,implementing_agency,planned_start_date,planned_completion_date,actual_start_date,approved_cost,revised_cost,current_status,report_month,physical_progress,planned_progress,financial_progress,expenditure,monthly_expenditure,contractor_status,milestones_completed,milestones_total,milestones_overdue
617999,Widening to 2LPS from Km 67 to Km 115 on Kadur-Hosadurga section NH 173 in the state of Karnataka NH-173-KNT-2022-23-980 dated 13.03.2023,,(-) (-) Karnataka,MoRTH,09/2024,04/2026,,471.62,471.62,Newly Added,May2026,64.33,,16.98,80.08,,,,,
618000,Widening to 2-Lane with Paved Shoulders from Km 116.800 to 149.070Design Changes on Hosadurga - Holalkere Section of NH-173 in the State of Karnataka on EPC mode under Annual Plan 2021-22 Job no. NH-173-KNT-2021-22-946,,(N24001390) (-) Karnataka,MoRTH,08/2022,02/2024,,170.34,147.39,Newly Added,May2026,92.65,,72.52,106.88,,,,,
618027,Widening to 2LPS from Km 71.00 to 104.00 Existing chainages Sarjapur to Pattadkallu on Bhanapur to Gaddanakeri section NH-367 in the State of Karnataka under NHO on EPC mode under Annual Plan 2022-23 NH-367-KNT-2022-23-972 dated 08.02.2023,,(-) (-) Karnataka,MoRTH,03/2024,03/2026,,445.62,445.62,Newly Added,May2026,85,,0.0,0,,,,,
618028,"Construction of Bypass at Kuknoor, Yelburga, Gajendragada of Bhanapur Gaddanakeri section of NH-367 in the State of Karnataka under NHO on EPC mode under Annual Plan 2022-23. NH-367-KNT-2022-23-973 dated 08.02.2023",,(-) (-) Karnataka,MoRTH,06/2025,06/2027,,333.96,333.96,Newly Added,May2026,31,,14.64,48.88,,,,,
618029,Widening to 4 lane from Km. 133.00 to 158.04 design Chainage Km. 130.88 to 155.145 Shirur Cross to Gaddankeri of NH-367 in the State of Karnataka on EPC mode. Job No. NH-367-KNT-2021-22-930,,(N24001941) (-) Karnataka,MoRTH,01/2023,01/2025,,350.69,312.06,Newly Added,May2026,81.62,,61.33,191.38,,,,,
618030,Widening to 2 lane with paved shoulder from Km. 103.225 Pattadakal to Km. 133.00 Shirur cross of NH-367 in the state of Karnataka on EPC Mode.Job No. NH-367-KNT- 2021-22-934,,(N24001940) (-) Karnataka,MoRTH,11/2022,05/2024,,264.14,264.14,Newly Added,May2026,0,,1.36,3.58,,,,,
618031,Balance work of Construction of Two/Four lane with paved shoulder from Km 422.000 to 523.600  Chitradurga to Shivamogga  of NH-13 in the state of Kanataka on EPC mode.,,(N24002011) (10166) Karnataka,MoRTH,12/2021,12/2025,,516.96,516.96,Newly Added,May2026,98,,20.33,105.08,,,,,
618086,"Widening to Two Lane with Paved Shoulders from KB Cross to Chunchanahalli ie., Design Ch. 485240 Km   Existing Km 494.000    to Design Ch. 523393 Km   Existing km 533.152    & From Design Ch. 530393   Existing Km 540.175    to Design Ch. 534476   Existing Km 544.200    at Nelligere of NH-150A on EPC mode under Annual Plan 2022-23  NH-150A-KNT-2022-23-977 dated 08.03.2023",,(-) (10175) Karnataka,MoRTH,07/2025,01/2027,,617.28,617.28,Newly Added,May2026,47.7,,0.76,4.72,,,,,
618087,Widening to intermediate/two lane to 2 lane with paved shoulder from Existing chanages Km 112.750 to 142.00 Liingasur to Mudabal cross & from Km. 147.070 to Km. 149.070 Maski city limit of Jewargi Chamrajnagar setion of NH-150A in the state of Karnataka on EPC mode. Job No. NH-150A-KNT-2021-22-951,,(N24001944) (-) Karnataka,MoRTH,01/2023,07/2024,,255.88,255.88,Newly Added,May2026,96,,70.21,179.66,,,,,
618095,Widening to Two Lane with Paved Shoulders from Km 0.00 Design Chainage 0.00 to Km 23.338 Design Chainage 23310 of NH-166E MH/KNT Border- Kanamadi- Bijjargi- Tikota section in the state of Karnataka in EPC Mode under Annual plan 2022-23 NH- 166E-KNT-2022-23-974,,(-) (-) Karnataka,MoRTH,09/2024,03/2026,,196.05,196.05,Newly Added,May2026,71,,0.0,0,,,,,
618109,Widening to 4 lane from Km 51.60 to 76.20 Hebri to Parkala and from Km 85.20 to 88.90 Karavali junction to Malpe of Thirthahalli-Udupi-Malpe Section of NH-169A in the State of Karnataka on EPC Mode under Annual plan 2021-22 Job No. NH-169A- KNT-2021-22-927,,(N24001948) (-) Karnataka,MoRTH,12/2022,12/2024,,355.72,355.72,Newly Added,May2026,88.33,,51.95,184.79,,,,,
618144,Construction of Major Bridge Across Sharavathi Backwaters and approches between Ambargodu and Kalasavalli Near Sigandhur in Sagar Taluk on NH 369E in the State of Karnataka on EPC mode.Job No. NH-369E-KNT-2018-19-895 dated 06.03.2019.,,(N24001281) (-) Karnataka,MoRTH,12/2019,12/2022,,423.15,423.15,Newly Added,May2026,0,,0.0,0,,,,,
618148,Widening to 4LPS of NH-548B from Km 80.000 Near Murgundi to Km 140.200 Near Chikkodi excluding length from Km 118.450 to Km 128.450 in the State of Karnataka under NH O on EPC Mode under Annual Plan 2022-23 - Package  1 NH-548B-KNT- 2022-23-979 dated 09.03.2023,,(-) (-) Karnataka,MoRTH,04/2026,04/2028,,785.79,785.79,Newly Added,May2026,0,,0.0,0,,,,,
618149,Widening to two lane with paved shoulders from Km 0.00 to 102.310 Design Chainage of NH-548B Murrum-Maharashtra Border in the State of Karnataka,,(-) (10191) Karnataka,MoRTH,01/2025,01/2027,,957.09,957.09,Newly Added,May2026,60.21,,26.0,248.81,,,,,
618151,Widening to 4LPS of NH-548B from Km 118.450 Near Shirguppi to Km 128.450 Near Ankali in the State of Karnataka under NH O on EPC Mode Under Annual Plan 2022- 23 NH-548B-KNT-2022-23-982,,(-) (-) Karnataka,MoRTH,05/2026,05/2029,,1084.29,1084.29,Newly Added,May2026,0,,0.0,0,,,,,
618184,Construction of 2 Lane with paved shoulder from km 55.6 to km 90.7 existing chainages of NH-766C complete Realignment of 13.76 km with 2 major Bridges across Sharavathi Backwaters on EPC mode under Annual Plan 2022-23 in the state of Karnataka NH-766C-KNT-2022-23 dated 14.10.2022,,(-) (-) Karnataka,MoRTH,02/2024,02/2026,,313.56,313.56,Newly Added,May2026,65,,0.0,0,,,,,
618185,Widening to 2LPS from Km 0.000 to 37.850 Except Ex. Km 24.45 to 27.20 of NH-766c Byndoor-Ranebennur Section in the state of Karnataka on EPC Mode under Annual Plan 2022-23 NH-766C-KNT-2022-23-969 dated 30.12.2022,,(-) (-) Karnataka,MoRTH,08/2025,08/2027,,394.95,394.95,Newly Added,May2026,0,,0.0,0,,,,,
618189,Widening to Two Lane with Paved Shoulder of NH-73 New Spur Road Ujire - Dharmasthala - Periyashanthi in the State of Karnataka under on HAM under NHO Annual Plan 2023-24Job No NH-73Spur-KNT-2023-24-996,,(-) (10203) Karnataka,MoRTH,11/2025,11/2027,,613.65,613.65,Newly Added,May2026,0,,0.0,0,,,,,
618517,4/6L of Bangalore - Pune Section of bypass connecting Dharwad - Hubli from km. 403.80 to km. 433.20,,(N24001994) (10371) Karnataka,National Highways Authority of India [NHAI],03/2023,09/2025,,1135.39,763.36,Newly Added,May2026,83.19,,96.85,739.28,,,,,
618518,Davanagere - Haveri of NH-48 Old NH-4 from km. 260.00 to km. 338.923,,(-) (10372) Karnataka,National Highways Authority of India [NHAI],01/2018,07/2020,,1454.67,1805.84,Newly Added,May2026,98.87,,38.24,690.64,,,,,
618520,4L of km 0.00 to km 42.00 of Dobbaspet to Doddaballapura Bypass section of NH-648 old NH-207] [Bangalore Ring Road Pkg 1],,(-) (10374) Karnataka,National Highways Authority of India [NHAI],04/2021,04/2023,,1438.74,1786.57,Newly Added,May2026,99.2,,58.88,1051.89,,,,,
618630,6L of MH/KN Border Nimbal Village to KN/TS Border Singnodi Village from Km. 26.000 to Km. 97.000 in Gulbarga of NH-150C Pkg-II,,(N24001676) (10449) Karnataka,National Highways Authority of India [NHAI],12/2022,06/2025,,2355.56,1923.3,Newly Added,May2026,77.72,,46.16,887.73,,,,,
618649,4 Lane with PS  from Des. Ch 228.500 to Des. Ch. 273.400 of Belgaum-Hungund- Raichur Section of NH 748 A  Package-6,,(-) (10463) Karnataka,National Highways Authority of India [NHAI],11/2024,11/2026,,1246.15,1012.78,Newly Added,May2026,51.17,,27.33,276.78,,,,,
618650,4 Lane with PS from Des. Ch 89.900 to Des. Ch. 136.100 of Belgaum-Hungund- Raichur Section of NH-748A Package-3,,(-) (10464) Karnataka,National Highways Authority of India [NHAI],04/2025,04/2027,,1363.9,1219.62,Newly Added,May2026,20.45,,9.51,115.94,,,,,
618651,4 Lane with PS from Des. Ch 43.800 to Des. Ch. 89.900 of Belgaum-Hungund- Raichur Section of NH-748A Package-2,,(-) (10465) Karnataka,National Highways Authority of India [NHAI],03/2025,02/2027,,1427.88,1293.94,Newly Added,May2026,48.8,,35.21,455.59,,,,,
618697,4LPS Access Controlled Highway of Bellary Bypass Balance work from Ch. 254750 to Ch. 266837 and construction of 4LPS from Ch. 277.690 to Ch. 278.690 at D. Hirehal Village Balance work of NH 150A of Bellary  Byrapura Section,,(-) (-) Karnataka,National Highways Authority of India [NHAI],08/2024,07/2026,,626.01,284.05,Newly Added,May2026,36.4,,39.36,111.79,,,,,
618698,Challakere to Hariyur section from km 358.500 to km 414.205 of NH-150 A,,(-) (10498) Karnataka,National Highways Authority of India [NHAI],01/2021,01/2023,,1167.52,1873.58,Newly Added,May2026,99.5,,45.03,843.6,,,,,
618702,4L of Addahole Near Gundya to Bantwal Cross section Pkg-02 from Design Km 270.270 to Design km 318.55 including flyover at Kalladka Town including approaches from Km. 311.57 to Km. 313.67 of NH-75 Old NH-48,,(N24001425) (10501) Karnataka,National Highways Authority of India [NHAI],11/2021,11/2023,,1660.19,1318.24,Newly Added,May2026,94.21,,103.1,1359.13,,,,,
618706,Bangalore-Nidagatta Pkg. I,,(-) (10502) Karnataka,National Highways Authority of India [NHAI],05/2019,11/2021,,3496.01,4087.42,Newly Added,May2026,99.19,,14.79,604.63,,,,,
618707,Additional works under BM1 to ensure road safety under 6L of Bengaluru  Mysuru Access control with close toll from Km.17.300 to  Km.136.300 of NH-275,,(-) (-) Karnataka,National Highways Authority of India [NHAI],01/2026,01/2028,,738.37,738.37,Newly Added,May2026,7.29,,1.93,14.28,,,,,
618709,4L of Left-Over Works of Hospet-Bellary -Karnataka/AP border from Km.280.080 Dec.Ch. to Km.375450Des.Ch. of NH-63 New-67,,(N24001989) (10504) Karnataka,National Highways Authority of India [NHAI],05/2023,05/2025,,1340.15,992.6,Newly Added,May2026,91.45,,92.89,922,,,,,
618799,Belakeri Port to Kumta - Sirsi road from km 0.00 - km 4.265 of Belekeri Port Road Link Rd. and km 4.965 - km 60.00 of SH-69,,(N24001599) (-) Karnataka,National Highways Authority of India [NHAI],12/2020,12/2022,,456.79,456.79,Newly Added,May2026,94.06,,100.55,459.3,,,,,
618870,4L PS from near Hemmige Village Periyapatna - Hassan Road Jn. to near Hunsur - KR Nagar Jn section from Km. 144.900 to Km. 169.000 of NH-275  Pkg. III,,(-) (10624) Karnataka,National Highways Authority of India [NHAI],04/2025,04/2027,,883.62,1726.65,Newly Added,May2026,21.79,,3.57,61.61,,,,,
618871,4L PS from Near Guddehosur to Start of Kushalnagara Bypass to near Hemmige Village Periyapatna - Hassan Road Jn from Km. 122.200 to Km. 144.900 of NH-275 Pkg. II,,(-) (10625) Karnataka,National Highways Authority of India [NHAI],12/2025,12/2027,,909.86,896.42,Newly Added,May2026,9.85,,3.7,33.14,,,,,
618872,4L PS from near Hunsur - KR Nagar Junction to near Yalachahalli village KR Nagara - Yelawala Road Junction fcrom Km 169.000 to Km 195.550 of NH-275 Pkg-IV,,(-) (10626) Karnataka,National Highways Authority of India [NHAI],04/2025,04/2027,,1062.76,952.03,Newly Added,May2026,16.33,,9.8,93.27,,,,,
618873,4L PS from near Yalachahalli village KR Nagara - Yelawala Road junction to Srirangapatna Bypass Near Paschima Vahini from km 195.550 to Km 214.535 of NH- 275 Pkg-V,,(-) (10627) Karnataka,National Highways Authority of India [NHAI],04/2025,04/2027,,1272.71,1203.2,Newly Added,May2026,15.84,,8.13,97.85,,,,,
618887,4L of Bettadahalli- Shivamogga section from Km.170.415 to km. 226.750 of NH-206 Tumkur- Shivamogga Pkg-IV,,(N24001687) (10637) Karnataka,National Highways Authority of India [NHAI],10/2021,10/2023,,2082.98,2545.11,Newly Added,May2026,83.36,,34.02,865.76,,,,,
618896,4L of Sannur to Bikarnakatte section from Km 691.350 to Km 736.362 of NH-169 Karkala - Mangalore Package-III,,(N24001680) (10645) Karnataka,National Highways Authority of India [NHAI],10/2022,10/2024,,1386.41,2038.71,Newly Added,May2026,70.41,,47.91,976.79,,,,,
619071,Tumkur - Nelamangala 6L,,(N24001681) (11763) Karnataka,National Highways Authority of India [NHAI],08/2022,08/2025,,2032.15,1664.2,Newly Added,May2026,60.74,,35.99,598.88,,,,,
619072,Bangalore/TN border to Hoskote,,(N24001674) (11764) Karnataka,National Highways Authority of India [NHAI],02/2023,02/2025,,1181.68,1297.76,Newly Added,May2026,94.89,,61.63,799.85,,,,,
619073,4L of 42.000 to km 80.00 of Dodaballapur Bypass to Hoskote section of NH-648  Old NH-207 [Bangalore Ring Road Pkg 2],,(-) (11765) Karnataka,National Highways Authority of India [NHAI],02/2021,02/2023,,1317.74,1846.52,Newly Added,May2026,99.2,,55.69,1028.28,,,,,
619096,Goa / Karnataka Km.93.700 to Kundapur Km.283.30,,(N24000462) (-) Karnataka,National Highways Authority of India [NHAI],03/2014,08/2016,,1644.92,1990.99,Newly Added,May2026,97.8,,16.55,329.51,,,,,
619106,4 Lane with PS from Des. Ch 182.300 to Des. Ch. 228.500 of Belgaum-Hungund- Raichur Section of NH 748 A  Package-5,,(-) (11781) Karnataka,National Highways Authority of India [NHAI],11/2024,11/2026,,1141.88,868.65,Newly Added,May2026,35.52,,25.71,223.35,,,,,
619107,4 Lane with PS from Des. Ch 136.100 to Des. Ch. 182.300 of Belgaum-Hungund- Raichur Section of NH-748A Package-4,,(-) (11782) Karnataka,National Highways Authority of India [NHAI],09/2025,09/2027,,1311.41,1123.35,Newly Added,May2026,10.35,,4.23,47.55,,,,,
619108,4 Lane with PS from Des. Ch 0.000 to Des. Ch. 43.800 of Belgaum-Hungund-Raichur Section of NH-748A Package-1,,(-) (11783) Karnataka,National Highways Authority of India [NHAI],06/2025,06/2027,,1452.43,1256.55,Newly Added,May2026,35.6,,16.75,210.48,,,,,
619117,Hassan km 184.912 to Maranahally km 230.060 of NH - 75 in Karnataka,,(-) (-) Karnataka,National Highways Authority of India [NHAI],03/2017,03/2019,,1021.57,1091.4,Newly Added,May2026,97.8,,64.03,698.85,,,,,
619120,Nidagatta-Mysore Pkg II,,(-) (11790) Karnataka,National Highways Authority of India [NHAI],12/2019,06/2022,,2919.8,4113.89,Newly Added,May2026,99.19,,55.42,2280.1,,,,,
619121,4L of Hubli - Hospet Section of NH-63 from Km 128.850 to Km 272.571,,(-) (-) Karnataka,National Highways Authority of India [NHAI],03/2017,03/2020,,2531.99,3619.32,Newly Added,May2026,99.65,,37.6,1360.9,,,,,
619138,Yekkambi-Haveri,,(N24001682) (-) Karnataka,National Highways Authority of India [NHAI],03/2022,03/2024,,309.9,309.9,Newly Added,May2026,23.84,,26.55,82.28,,,,,
619144,Hospet - Chitradurga from km. 299.00 to km. 418.750,,(-) (-) Karnataka,National Highways Authority of India [NHAI],02/2016,08/2018,,1519.72,387.48,Newly Added,May2026,100,,9.47,36.7,,,,,
619150,BRT Tiger Reserve Boundary Km.287.500 to Bangalore Section Km.458.420 of NH- 209 in Karnataka,,(-) (-) Karnataka,National Highways Authority of India [NHAI],08/2017,08/2019,,2082.69,2859.93,Newly Added,May2026,99.7,,25.54,730.48,,,,,
619164,Belgaum-Khanapur Pkg I Km 0.000-Km 30.800 of NH-4A,,(-) (11819) Karnataka,National Highways Authority of India [NHAI],03/2019,09/2021,,1214.3,1195.74,Newly Added,May2026,72.77,,44.16,527.99,,,,,
619211,6L of MH/KN Border Nimbal Village to KN/TS Border Singnodi Village from Km. 97.000 to Km. 162.500 in Yadgir of NH-150C Pkg-III,,(-) (11901) Karnataka,National Highways Authority of India [NHAI],04/2023,10/2025,,2104.7,2065.83,Newly Added,May2026,73.9,,38.49,795.13,,,,,
619214,4L of Channarayapatna Bypass and Hassan Bypass with structures in Devihalli - Hassan section,,(-) (11904) Karnataka,National Highways Authority of India [NHAI],01/2021,01/2023,,688,684.54,Newly Added,May2026,82.34,,85.61,586.06,,,,,
619218,4L Tumkur-Shimoga Pkg-I from Mallasandra to Karadi village of NH-206 from Km. 12.300 to Km. 65.195,,(-) (11907) Karnataka,National Highways Authority of India [NHAI],10/2019,10/2021,,1364.14,1692.12,Newly Added,May2026,100,,36.33,614.73,,,,,
619219,4L of Tumkur-Shimoga Pkg-II from Km 65.195 Karadi to Km 121.900 Banawara of NH-206,,(-) (11908) Karnataka,National Highways Authority of India [NHAI],10/2019,10/2021,,1505.85,1989.89,Newly Added,May2026,99.97,,32.99,656.52,,,,,
619220,Tumkur-Shimoga Pkg-III from Km 121.900 Banawara to Km 170.415 Bettadahalli of Old NH-206,,(-) (11909) Karnataka,National Highways Authority of India [NHAI],03/2021,03/2023,,1444.5,1834.81,Newly Added,May2026,97.75,,47.55,872.45,,,,,
618070,Widening to 2 Lanes with paved shoulders from Km.87/000 to 133/720 Nattukal to Thanau Jn. in Palakkad of NH-966 Old NH-213 on EPC mode Basis under NHO Annual Plan 2016-17 in the state of Kerala,,(N24001369) (-) Kerala,MoRTH,08/2017,08/2019,,294.28,315.63,Newly Added,May2026,98,,0.0,0,,,,,
618595,6L of Chengala - Neeleshwaram from km. 56.200 to km. 93.468,,(N24001664) (10424) Kerala,National Highways Authority of India [NHAI],10/2021,04/2024,,1746.45,2538.06,Newly Added,May2026,90.68,,37.83,960.04,,,,,
618596,6L of Taliparamba to Muzhappilangad from Km 134.650 to Km 170.6 of NH-66,,(N24001660) (10425) Kerala,National Highways Authority of India [NHAI],11/2021,05/2024,,2714.6,3557.65,Newly Added,May2026,83,,29.66,1055.13,,,,,
618597,6L of Azhiyur-Vengalam from km. 189.200 to km. 230.400 of NH-66,,(N24001661) (10426) Kerala,National Highways Authority of India [NHAI],10/2021,07/2024,,3205.77,3898.46,Newly Added,May2026,60.07,,19.93,776.84,,,,,
618598,6L Minor Bridge Paloli Palam at km. 203.160 & Major Bridge Morad at km. 204.895 and allied works,,(N24001652) (-) Kerala,National Highways Authority of India [NHAI],12/2020,06/2022,,210,216.94,Newly Added,May2026,100,,35.91,77.9,,,,,
618599,6L of Ramanatukkara Junction to start of Valanchery bypass section of NH-66,,(N24001658) (10427) Kerala,National Highways Authority of India [NHAI],01/2022,07/2024,,4924.11,4919.46,Newly Added,May2026,99.75,,36.91,1815.81,,,,,
618600,6L of Valanchery bypass to Kappirikkad of NH  66 from km. 298500 to km 335850,,(N24001659) (10428) Kerala,National Highways Authority of India [NHAI],01/2022,07/2024,,4023.94,4023.94,Newly Added,May2026,98.84,,37.22,1497.77,,,,,
618601,6L of  Kappirikkad to Thalikulam section from km 335.85 to km 369.015 of NH - 66 old NH-17,,(N24001655) (10429) Kerala,National Highways Authority of India [NHAI],09/2022,01/2025,,4225.59,4225.59,Newly Added,May2026,88.2,,16.97,717.06,,,,,
618602,6L of Thalikulam to Kodugallur section from km 369.015 to km 397.850 of NH - 66 old NH-17,,(N24001656) (10430) Kerala,National Highways Authority of India [NHAI],09/2022,02/2025,,4302.06,4302.06,Newly Added,May2026,84.18,,18.2,783.1,,,,,
618603,6L of Kodugallur to Edapppally section from km 397.750 to km 423.780 of NH - 66 old NH-17,,(N24001653) (10431) Kerala,National Highways Authority of India [NHAI],10/2022,04/2025,,3465.82,3606.2,Newly Added,May2026,70.81,,23.68,853.77,,,,,
618604,Aroor-Thuravoor Thekku,,(N24001648) (10432) Kerala,National Highways Authority of India [NHAI],02/2023,01/2026,,2429.52,2382.83,Newly Added,May2026,90.34,,74.07,1765.01,,,,,
618605,Thuravoor Thekku-Paravoor,,(N24001651) (10433) Kerala,National Highways Authority of India [NHAI],03/2022,09/2024,,2878.97,2638.67,Newly Added,May2026,79.5,,82.24,2170.03,,,,,
618606,Paravoor-Kottankulangara,,(N24001649) (10434) Kerala,National Highways Authority of India [NHAI],08/2022,02/2025,,3273.61,3200.24,Newly Added,May2026,71.2,,39.85,1275.39,,,,,
618607,Kottankulangara- Start of Kollam Bypass,,(N24001657) (10435) Kerala,National Highways Authority of India [NHAI],04/2022,10/2024,,2842.14,3680.49,Newly Added,May2026,73.89,,24.65,907.19,,,,,
